duracion_supervivencia,poblacion_inicial,poblacion_total,supervivencia_max,edad_promedio,salud_promedio,clima,terreno,genotipo_fuerza,genotipo_velocidad,genotipo_resistencia,genotipo_inteligencia,genotipo_adaptabilidad,genotipo_supervivencia
6,10,14,6,33.57142857142857,103.62270441680589,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",31.0,47.0,41.0,24.0,62.0,95.0
7,10,10,7,49.8,98.36403519672486,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",20.0,47.0,96.0,88.0,77.0,22.0
15,10,17,12,30.857142857142858,100.24055737812076,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",97.0,42.0,65.0,59.0,9.0,76.0
7,10,30,5,16.75,103.32154381725002,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",25.0,52.0,43.0,36.0,88.0,84.0
7,10,23,5,28.454545454545453,102.70629489836948,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",98.0,25.0,42.0,63.0,85.0,43.0
9,10,34,7,11.785714285714286,100.15026428625336,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",17.0,58.0,96.0,32.0,44.0,31.0
12,10,29,8,25.9375,100.71598920466805,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",31.0,12.0,62.0,60.0,27.0,45.0
3,10,13,3,30.0,100.02695572368846,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",73.0,9.0,50.0,64.0,93.0,10.0
7,10,22,5,3.0,105.07590983580626,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",68.0,11.0,64.0,99.0,98.0,15.0
6,10,12,6,40.285714285714285,100.9089048165923,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",49.0,28.0,18.0,48.0,50.0,15.0
3,10,12,3,35.75,100.16062047917555,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",20.0,49.0,24.0,20.0,82.0,81.0
8,10,19,7,25.714285714285715,100.20715749418905,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",63.0,13.0,29.0,46.0,36.0,37.0
18,10,58,11,14.227272727272727,102.61970204218238,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",33.0,18.0,32.0,84.0,47.0,79.0
5,10,16,4,37.666666666666664,100.08152696463571,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",89.0,24.0,13.0,81.0,52.0,33.0
8,10,20,6,24.0,102.48399946939007,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,98.0,66.0,49.0,53.0,91.0
11,10,33,7,6.444444444444445,99.74831820620005,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",31.0,17.0,56.0,92.0,44.0,35.0
7,10,20,7,19.833333333333332,102.23672421378927,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",37.0,89.0,95.0,10.0,52.0,13.0
8,10,17,7,27.4,102.04482422958995,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",99.0,24.0,74.0,87.0,69.0,38.0
5,10,14,4,30.125,100.03751972154492,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",98.0,52.0,61.0,71.0,31.0,81.0
13,10,29,10,17.0,100.71024428834112,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",77.0,62.0,49.0,79.0,13.0,73.0
10,10,12,9,35.25,100.52521028389124,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",11.0,94.0,53.0,60.0,9.0,30.0
8,10,18,6,27.1,101.52944324027646,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",78.0,69.0,98.0,92.0,58.0,78.0
9,10,25,7,21.90909090909091,100.21296670513439,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",81.0,59.0,93.0,84.0,92.0,7.0
12,10,32,12,20.0,99.92375350249758,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",33.0,21.0,87.0,7.0,37.0,71.0
8,10,26,6,12.357142857142858,102.2408015441324,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",87.0,90.0,17.0,15.0,87.0,9.0
8,10,24,6,15.2,107.89700331511001,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",75.0,88.0,77.0,77.0,85.0,52.0
9,10,30,7,14.466666666666667,100.13359540658202,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",18.0,93.0,86.0,88.0,10.0,36.0
21,10,32,18,27.8,100.13566223101891,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",80.0,86.0,95.0,53.0,11.0,31.0
14,10,29,8,14.785714285714286,102.73313265315637,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",77.0,78.0,80.0,93.0,46.0,11.0
9,10,26,8,16.533333333333335,98.734957557353,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",69.0,11.0,88.0,23.0,68.0,66.0
14,10,24,11,22.0,100.3975657178916,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",62.0,20.0,7.0,9.0,37.0,47.0
9,10,19,7,15.555555555555555,100.23274474728439,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",40.0,11.0,61.0,18.0,16.0,30.0
13,10,28,11,17.857142857142858,101.99988395513112,{'tormenta'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",8.0,34.0,91.0,95.0,24.0,18.0
8,10,18,6,26.375,98.22974269888007,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",69.0,46.0,24.0,16.0,81.0,87.0
9,10,33,9,18.571428571428573,104.43885531273573,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",78.0,11.0,7.0,39.0,89.0,76.0
12,10,20,8,25.6,102.35877848934776,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",26.0,80.0,48.0,44.0,30.0,24.0
9,10,30,6,16.68421052631579,100.29562162593865,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",77.0,17.0,16.0,26.0,27.0,52.0
12,10,30,9,17.6,100.20554437136873,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",52.0,64.0,27.0,10.0,20.0,91.0
12,10,37,7,9.571428571428571,101.4568639425351,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",97.0,60.0,76.0,86.0,57.0,52.0
7,10,15,5,27.75,103.17987339541001,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",46.0,22.0,42.0,77.0,92.0,19.0
16,10,28,15,24.058823529411764,100.12697465101068,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",82.0,60.0,73.0,69.0,8.0,99.0
5,10,18,4,22.714285714285715,100.09603793818644,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",70.0,61.0,12.0,37.0,97.0,94.0
10,10,35,7,14.875,101.58223324028364,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",91.0,89.0,80.0,50.0,55.0,60.0
12,10,26,7,27.75,102.02252818753902,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",81.0,27.0,31.0,76.0,29.0,43.0
6,10,17,4,25.0,100.36227889864944,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",98.0,43.0,14.0,44.0,53.0,91.0
7,10,30,6,27.333333333333332,101.51177220457579,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",29.0,84.0,26.0,70.0,46.0,52.0
11,10,17,10,30.142857142857142,98.37795904971033,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",81.0,10.0,44.0,53.0,25.0,38.0
7,10,15,5,36.25,100.36338990478606,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",44.0,76.0,72.0,31.0,42.0,62.0
9,10,12,9,36.4,100.06378712288026,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",82.0,81.0,52.0,22.0,5.0,47.0
6,10,22,5,17.23076923076923,100.82633214629935,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",50.0,48.0,19.0,38.0,97.0,38.0
8,10,27,7,14.571428571428571,100.9813709243238,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",31.0,39.0,67.0,16.0,36.0,18.0
15,10,33,9,16.470588235294116,100.55012086827838,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",55.0,35.0,8.0,69.0,36.0,79.0
8,10,12,8,29.8,100.08282118763736,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",98.0,85.0,40.0,21.0,42.0,41.0
7,10,17,6,37.42857142857143,100.08113941043656,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",21.0,45.0,77.0,88.0,51.0,51.0
10,10,25,7,29.0,102.99608602829022,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",39.0,75.0,45.0,99.0,38.0,63.0
6,10,14,6,16.0,100.34610040832374,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",70.0,62.0,36.0,68.0,56.0,88.0
6,10,15,6,40.0,97.82010331715601,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",44.0,55.0,82.0,54.0,79.0,99.0
10,10,33,5,20.363636363636363,101.07401802016429,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",59.0,96.0,47.0,13.0,78.0,50.0
6,10,10,6,41.5,100.59190282900768,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",43.0,80.0,61.0,59.0,55.0,86.0
6,10,12,5,30.833333333333332,101.58446645828913,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",25.0,27.0,89.0,32.0,78.0,46.0
5,10,14,5,34.714285714285715,103.57915457450302,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",24.0,64.0,21.0,35.0,97.0,35.0
4,10,13,3,38.0,100.13733170440658,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",81.0,99.0,19.0,79.0,35.0,80.0
11,10,29,7,19.764705882352942,99.50857692357208,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",76.0,83.0,56.0,96.0,48.0,98.0
6,10,27,5,19.923076923076923,102.05336840636095,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",96.0,23.0,56.0,52.0,91.0,31.0
9,10,32,6,22.77777777777778,102.21339717072108,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",38.0,73.0,25.0,30.0,66.0,39.0
6,10,19,5,22.272727272727273,101.12535584083666,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",55.0,70.0,56.0,85.0,80.0,66.0
4,10,16,3,33.142857142857146,100.04751017533333,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",8.0,83.0,77.0,15.0,26.0,21.0
7,10,27,6,15.777777777777779,99.97904095064905,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",42.0,79.0,65.0,45.0,38.0,93.0
13,10,33,8,16.615384615384617,103.81511535107953,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",16.0,21.0,47.0,53.0,36.0,50.0
9,10,39,6,14.142857142857142,106.67245215222954,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",59.0,43.0,40.0,49.0,78.0,85.0
14,10,42,11,14.653846153846153,100.45428294795738,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",98.0,13.0,61.0,63.0,7.0,26.0
7,10,20,6,16.833333333333332,98.75819242417667,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",83.0,67.0,7.0,33.0,87.0,68.0
8,10,22,8,22.571428571428573,99.6029741940067,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",8.0,51.0,64.0,85.0,34.0,89.0
3,10,10,3,52.142857142857146,100.22012777287442,{'tormenta'},"{'pradera', 'pantano'}",48.0,17.0,24.0,63.0,63.0,58.0
7,10,18,5,38.625,104.55057709756356,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",91.0,52.0,67.0,40.0,97.0,79.0
6,10,12,6,23.666666666666668,100.07064649688063,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",7.0,74.0,67.0,75.0,37.0,27.0
12,10,21,10,22.583333333333332,103.0217616300434,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",11.0,15.0,44.0,67.0,62.0,58.0
16,10,56,12,11.233333333333333,102.47660581736965,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",15.0,39.0,36.0,94.0,18.0,25.0
8,10,18,8,29.0,99.92637151160056,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",14.0,15.0,99.0,89.0,78.0,81.0
10,10,16,8,41.0,100.17677821490182,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",14.0,96.0,97.0,25.0,46.0,81.0
13,10,30,7,2.25,98.36115798998432,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",32.0,47.0,27.0,67.0,50.0,43.0
3,10,15,2,28.142857142857142,100.05884302261674,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",69.0,68.0,18.0,26.0,19.0,52.0
10,10,26,6,13.285714285714286,103.21033426943372,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",28.0,87.0,46.0,56.0,68.0,95.0
4,10,14,4,36.55555555555556,100.07497099998677,{'tormenta'},"{'desierto', 'pradera', 'sabana'}",57.0,7.0,56.0,97.0,7.0,82.0
11,10,29,8,20.846153846153847,100.5655282758702,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",89.0,5.0,37.0,55.0,89.0,88.0
8,10,18,5,35.44444444444444,101.23155142515512,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",30.0,30.0,47.0,86.0,69.0,40.0
6,10,12,6,36.75,100.03376552112252,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",6.0,68.0,81.0,50.0,56.0,17.0
10,10,34,8,17.75,101.83978225755173,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",88.0,34.0,43.0,40.0,30.0,58.0
6,10,10,6,56.5,108.27158794161289,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",45.0,30.0,58.0,8.0,47.0,78.0
10,10,28,7,16.625,104.63517803838542,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",18.0,99.0,59.0,39.0,73.0,9.0
4,10,11,4,31.4,100.12170362274267,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",47.0,57.0,88.0,25.0,71.0,41.0
13,10,73,8,8.03448275862069,100.54926851164382,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,69.0,94.0,95.0,26.0,95.0
13,10,36,11,11.294117647058824,99.92850214586008,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",65.0,95.0,23.0,80.0,15.0,59.0
3,10,10,3,40.5,100.0,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",27.0,26.0,30.0,56.0,68.0,58.0
5,10,26,5,12.0,100.64787430339354,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",99.0,14.0,40.0,28.0,94.0,21.0
13,10,47,9,12.61111111111111,100.29268114715623,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",26.0,31.0,86.0,10.0,13.0,23.0
6,10,16,4,29.666666666666668,100.07799391526379,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",79.0,26.0,73.0,79.0,89.0,87.0
10,10,28,8,18.0,99.28073274465751,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",31.0,71.0,44.0,60.0,39.0,33.0
8,10,20,6,25.1,100.80001810765273,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",70.0,95.0,91.0,79.0,35.0,7.0
11,10,17,6,37.6,98.95431603280699,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",21.0,76.0,79.0,42.0,90.0,16.0
11,10,43,8,12.363636363636363,102.39846174398407,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",58.0,33.0,5.0,80.0,63.0,11.0
6,10,15,5,23.2,100.25710382548395,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",91.0,8.0,13.0,29.0,90.0,62.0
10,10,22,8,21.75,102.78764486045543,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",64.0,88.0,72.0,72.0,41.0,67.0
11,10,35,7,17.19047619047619,101.29715059612542,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",99.0,82.0,60.0,34.0,53.0,52.0
10,10,16,8,34.666666666666664,104.38712120148786,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",56.0,94.0,29.0,85.0,34.0,31.0
9,10,38,8,13.307692307692308,101.81509212805953,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",15.0,72.0,75.0,13.0,50.0,47.0
6,10,18,4,37.0,100.1482354940688,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",60.0,9.0,27.0,17.0,58.0,86.0
10,10,37,8,20.0,101.2449381884009,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",34.0,26.0,10.0,12.0,40.0,54.0
11,10,24,10,12.846153846153847,100.08200369155533,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",16.0,90.0,41.0,34.0,31.0,84.0
8,10,17,5,29.833333333333332,100.93558223004412,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",99.0,5.0,65.0,95.0,43.0,26.0
18,10,42,11,12.277777777777779,100.54985956325018,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",82.0,11.0,70.0,44.0,25.0,59.0
6,10,15,5,33.142857142857146,100.65508896659274,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",69.0,29.0,67.0,9.0,77.0,86.0
9,10,19,6,30.181818181818183,101.24044664313588,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",31.0,70.0,50.0,96.0,66.0,25.0
16,10,34,13,16.952380952380953,100.90237923496913,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",49.0,42.0,93.0,36.0,30.0,79.0
10,10,23,7,24.833333333333332,100.30295310989248,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",43.0,20.0,70.0,43.0,21.0,95.0
6,10,22,5,24.0,103.50342759734102,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",62.0,25.0,32.0,48.0,91.0,31.0
6,10,18,4,38.142857142857146,100.40236055638408,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",16.0,67.0,94.0,10.0,70.0,43.0
8,10,19,7,20.444444444444443,100.19849875876366,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",12.0,49.0,55.0,97.0,7.0,17.0
9,10,16,9,39.0,100.05712437999387,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",6.0,81.0,94.0,56.0,47.0,30.0
6,10,13,5,33.714285714285715,100.64884676164209,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",10.0,64.0,88.0,36.0,59.0,5.0
12,10,19,12,24.0,100.15187567793464,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",76.0,17.0,52.0,31.0,9.0,42.0
3,10,14,2,28.285714285714285,100.01066126377718,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",24.0,93.0,59.0,94.0,37.0,45.0
12,10,20,12,30.666666666666668,100.25865861944398,{'tormenta'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",59.0,12.0,72.0,47.0,62.0,31.0
11,10,46,7,11.222222222222221,102.43678651374883,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",89.0,77.0,26.0,43.0,59.0,56.0
9,10,32,6,21.0,101.47161259535198,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",19.0,42.0,68.0,51.0,63.0,88.0
13,10,40,8,17.5,98.51006745824682,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",87.0,91.0,42.0,93.0,45.0,38.0
4,10,12,4,46.2,100.21998092640327,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",71.0,49.0,99.0,28.0,33.0,84.0
7,10,27,4,16.166666666666668,100.5424766569764,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",20.0,45.0,38.0,31.0,89.0,16.0
14,10,22,9,17.583333333333332,98.16127331202743,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",23.0,11.0,98.0,7.0,60.0,6.0
7,10,22,5,13.444444444444445,100.4045834318982,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",33.0,96.0,30.0,30.0,30.0,85.0
8,10,29,5,13.833333333333334,103.56699805193135,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",7.0,52.0,6.0,79.0,75.0,7.0
3,10,10,3,36.833333333333336,100.08274638598361,{'tormenta'},"{'pradera', 'sabana', 'pantano'}",33.0,11.0,24.0,83.0,15.0,48.0
7,10,24,6,12.555555555555555,102.28370212794361,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",42.0,27.0,28.0,43.0,74.0,39.0
4,10,11,3,32.0,100.0,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",60.0,57.0,81.0,29.0,20.0,40.0
12,10,24,12,32.166666666666664,107.95734731062339,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",99.0,80.0,17.0,84.0,38.0,42.0
12,10,30,8,18.0625,100.14810354665251,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",87.0,50.0,78.0,41.0,8.0,83.0
8,10,20,6,19.555555555555557,105.28345505292275,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",71.0,79.0,32.0,16.0,51.0,39.0
9,10,21,7,30.916666666666668,100.38806241960431,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",62.0,44.0,57.0,86.0,37.0,39.0
7,10,26,5,24.636363636363637,105.17107264851721,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",63.0,97.0,51.0,12.0,95.0,15.0
17,10,24,14,23.153846153846153,100.52961168462352,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",63.0,51.0,61.0,6.0,46.0,42.0
16,10,55,11,9.23076923076923,100.52455101267404,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",77.0,11.0,38.0,38.0,22.0,27.0
5,10,10,5,49.6,102.34133447156668,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",63.0,16.0,70.0,20.0,64.0,34.0
6,10,19,5,25.5,100.31967776543208,{'tormenta'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",94.0,60.0,12.0,86.0,25.0,57.0
13,10,23,11,25.0,100.78320514622942,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",40.0,90.0,35.0,46.0,10.0,50.0
13,10,36,11,16.4375,100.97412848375598,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",43.0,22.0,16.0,74.0,43.0,84.0
9,10,13,8,27.75,100.29978208826925,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",23.0,68.0,48.0,45.0,7.0,89.0
9,10,26,5,17.571428571428573,100.05733479130784,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",47.0,64.0,91.0,75.0,8.0,60.0
11,10,19,10,21.88888888888889,100.25984851988166,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",36.0,11.0,88.0,13.0,68.0,86.0
11,10,33,7,17.263157894736842,101.01051466187529,{'tormenta'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",36.0,12.0,79.0,41.0,39.0,90.0
10,10,38,9,9.1875,102.79967876563272,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",33.0,81.0,39.0,96.0,84.0,41.0
10,10,20,7,13.333333333333334,100.10818736152764,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",28.0,59.0,95.0,35.0,7.0,95.0
10,10,19,8,30.53846153846154,100.31534004437692,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",96.0,69.0,46.0,73.0,10.0,39.0
10,10,17,8,27.22222222222222,99.62005268362458,{'tormenta'},"{'pradera', 'agua', 'sabana', 'pantano'}",37.0,65.0,30.0,15.0,28.0,45.0
8,10,31,8,10.789473684210526,100.07820031355217,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",52.0,43.0,39.0,93.0,6.0,59.0
12,10,51,9,9.310344827586206,102.08488643015988,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",11.0,36.0,42.0,6.0,62.0,42.0
21,10,21,16,25.0,100.68818687396772,{'tormenta'},"{'desierto', 'pradera', 'sabana', 'pantano'}",99.0,29.0,21.0,49.0,5.0,5.0
17,10,18,17,20.875,100.69958652937966,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",57.0,95.0,70.0,12.0,15.0,78.0
13,10,18,12,18.428571428571427,97.90107471164397,{'tormenta'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",12.0,48.0,69.0,72.0,44.0,15.0
13,10,27,9,16.75,105.16306494006848,{'tormenta'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",70.0,60.0,68.0,91.0,32.0,78.0
